Postal Code,URL
207223,https://www.edgeprop.sg/condo-apartment/city-square-residences
218745,https://www.edgeprop.sg/condo-apartment/city-studios
259711,https://www.edgeprop.sg/condo-apartment/city-towers
208741,https://www.edgeprop.sg/condo-apartment/citylights
219067,https://www.edgeprop.sg/condo-apartment/cityscape-farrer-park
228153,https://www.edgeprop.sg/condo-apartment/cityvale
228314,https://www.edgeprop.sg/condo-apartment/cityvista-residences
239569,https://www.edgeprop.sg/condo-apartment/claremont
229571,https://www.edgeprop.sg/condo-apartment/claymore-plaza
229619,https://www.edgeprop.sg/condo-apartment/clemenceau-court
597149,https://www.edgeprop.sg/condo-apartment/clementi-park
408832,https://www.edgeprop.sg/condo-apartment/clementi-park-shopping-centre
126810,https://www.edgeprop.sg/condo-apartment/clementiwoods-condominium
259342,https://www.edgeprop.sg/condo-apartment/cliften
249591,https://www.edgeprop.sg/condo-apartment/cliveden-at-grange
573973,https://www.edgeprop.sg/condo-apartment/clover-by-the-park
259760,https://www.edgeprop.sg/condo-apartment/cluny-court
219054,https://www.edgeprop.sg/condo-apartment/clydes-residence
159192,https://www.edgeprop.sg/condo-apartment/clydesview
359425,https://www.edgeprop.sg/condo-apartment/clydeswood
509049,https://www.edgeprop.sg/condo-apartment/coastal-breeze-residences
506926,https://www.edgeprop.sg/condo-apartment/coastal-view-residences
459135,https://www.edgeprop.sg/condo-apartment/coastarina
688992,https://www.edgeprop.sg/condo-apartment/comfort-garden
N/A,https://www.edgeprop.sg/condo-apartment/comfort-mansions
545075,https://www.edgeprop.sg/condo-apartment/compass-heights
298127,https://www.edgeprop.sg/condo-apartment/concorde-residences
199554,https://www.edgeprop.sg/condo-apartment/concourse-skyline
427710,https://www.edgeprop.sg/condo-apartment/coralis
268507,https://www.edgeprop.sg/condo-apartment/corona-court
268535,https://www.edgeprop.sg/condo-apartment/corona-ville
269406,https://www.edgeprop.sg/condo-apartment/coronation-arcade
269525,https://www.edgeprop.sg/condo-apartment/coronation-grove
269707,https://www.edgeprop.sg/condo-apartment/coronation-shopping-plaza
399914,https://www.edgeprop.sg/condo-apartment/cosmo
469986,https://www.edgeprop.sg/condo-apartment/costa-del-sol
425653,https://www.edgeprop.sg/condo-apartment/costa-este
437431,https://www.edgeprop.sg/condo-apartment/costa-rhu
398355,https://www.edgeprop.sg/condo-apartment/cosy-23
388029,https://www.edgeprop.sg/condo-apartment/cosy-lodge
408832,https://www.edgeprop.sg/condo-apartment/cote-d-azur
576438,https://www.edgeprop.sg/condo-apartment/country-esquire
576439,https://www.edgeprop.sg/condo-apartment/country-grandeur
469360,https://www.edgeprop.sg/condo-apartment/country-park
469360,https://www.edgeprop.sg/condo-apartment/country-park-condominium
328754,https://www.edgeprop.sg/condo-apartment/cradels
089692,https://www.edgeprop.sg/condo-apartment/craig-place
429381,https://www.edgeprop.sg/condo-apartment/crane-court
259495,https://www.edgeprop.sg/condo-apartment/cree-court
455208,https://www.edgeprop.sg/condo-apartment/crescendo-building
457269,https://www.edgeprop.sg/condo-apartment/crescendo-park
269694,https://www.edgeprop.sg/condo-apartment/crown-centre
248342,https://www.edgeprop.sg/condo-apartment/crystal-court
538645,https://www.edgeprop.sg/condo-apartment/crystal-de-azure
389781,https://www.edgeprop.sg/condo-apartment/crystal-dew
