postal_code,lat_long
596720.0,"1.33933394041963,103.767330021841"
589647.0,"1.33315148879487,103.78480165429"
589473.0,"1.33673935083253,103.782820735846"
239101.0,"1.29687153029282,103.839855838487"
249691.0,"1.30392778337539,103.828770248549"
408832.0,"1.33288462898322,103.892303618387"
239565.0,"1.29661070295127,103.838583743882"
328702.0,"1.32751519175502,103.86282558481"
787066.0,"1.38291612857094,103.836978305026"
465540.0,"1.31501566171397,103.943470472129"
768858.0,"1.4238543175594,103.848078487443"
439872.0,"1.30046079287146,103.901197702292"
257864.0,"1.31834790391547,103.826065500218"
429974.0,"1.31256481224506,103.897986495436"
589624.0,"1.33380822615437,103.787778146771"
118549.0,"1.27686888047138,103.793176829437"
329552.0,"1.32531433133887,103.846132850377"
648332.0,"1.33933029403445,103.705987854084"
419832.0,"1.3183709427721,103.910601296516"
425553.0,"1.31212107606029,103.914212395417"
556820.0,"1.34988776144934,103.860451783204"
329415.0,"1.32733516756517,103.843323869087"
229543.0,"1.30783864295486,103.831055432986"
259333.0,"1.31726917440804,103.829503589576"
479232.0,"1.33798266958461,103.93439199512"
69047.0,"1.27940014288617,103.847329579148"
98449.0,"1.24678687668364,103.844402093991"
269632.0,"1.31209477014011,103.800627193494"
239471.0,"1.29578197832221,103.832416192541"
258870.0,"1.3109120977357,103.804642295068"
423824.0,"1.31335497672775,103.910858221599"
547822.0,"1.36357380310723,103.886627357919"
425687.0,"1.31266290803793,103.911509004252"
466584.0,"1.31602164556244,103.94567558931"
659636.0,"1.34669490169259,103.755922806101"
259388.0,"1.31097754721533,103.831476255591"
427693.0,"1.30567873088256,103.905646351611"
417216.0,"1.32038515836726,103.908487204597"
529232.0,"1.35598176439186,103.959457084875"
229717.0,"1.30883087550059,103.837130247196"
509504.0,"1.38029080909587,103.964674596342"
426446.0,"1.31620610979173,103.903596995814"
257873.0,"1.31810648379071,103.826165641799"
328688.0,"1.32660081588209,103.861958241686"
257872.0,"1.32030517860825,103.82480838421"
519459.0,"1.36889804410344,103.95979978405"
425563.0,"1.31209143307307,103.91459627982"
228513.0,"1.30669217010578,103.836183395425"
439966.0,"1.3017652097494,103.899729987957"
117482.0,"1.28783491011902,103.778343299539"
278539.0,"1.31030242831354,103.80210031268"
769132.0,"1.41117338423907,103.831737758337"
259049.0,"1.31435168745936,103.825965464888"
648351.0,"1.35101805543217,103.697190332993"
549555.0,"1.36635854300553,103.885815091695"
534260.0,"1.37393257481075,103.901140296964"
118707.0,"1.2908847377725,103.774319608719"
268685.0,"1.31351506153359,103.793689742252"
98748.0,"1.27035025509729,103.813967319772"
506911.0,"1.35900307841177,103.96686932054"
575574.0,"1.36398882755656,103.832454528024"
424968.0,"1.31286799330935,103.904607473668"
427941.0,"1.3143322383333,103.907095935286"
436884.0,"1.29881006027302,103.884350279556"
297722.0,"1.32222533352038,103.823597825035"
118860.0,"1.28162632104242,103.784869452404"
425554.0,"1.31271535895398,103.913784894594"
249631.0,"1.30137487211831,103.823810330672"
807012.0,"1.38718841691871,103.869337214926"
259947.0,"1.3092098108211,103.828263796407"
457908.0,"1.31371146216196,103.926782371376"
228229.0,"1.31141379857615,103.835966364922"
408832.0,"1.33288462898322,103.892303618387"
419572.0,"1.32635294484067,103.908900244938"
258117.0,"1.31458588919367,103.836877329386"
667978.0,"1.36393203094063,103.764583569188"
588195.0,"1.35220553308391,103.768114960124"
258859.0,"1.30888091521005,103.807669378659"
249441.0,"1.29451193637718,103.826758235545"
308095.0,"1.31880224228412,103.845318707665"
239616.0,"1.29530425710738,103.842749479779"
127712.0,"1.31953454003701,103.755041065315"
239949.0,"1.29188373587958,103.838945567915"
109684.0,"1.28220135422008,103.803023756097"
328805.0,"1.32538080526177,103.853111878947"
658074.0,"1.34900073327419,103.748907884779"
258670.0,"1.31043767328056,103.825040084753"
648305.0,"1.3430039675551,103.719009651994"
649411.0,"1.34580853500809,103.723382334919"
669600.0,"1.35599756098881,103.761252268339"
416751.0,"1.32423180591114,103.906234493187"
229658.0,"1.30477434995815,103.83743185829"
259750.0,"1.32104508345244,103.822639719508"
259725.0,"1.31828107898793,103.829382520419"
415899.0,"1.31824376273926,103.911351165333"
268836.0,"1.31353233527505,103.804996735084"
229662.0,"1.30604255755324,103.837922866001"
308346.0,"1.31449452187166,103.842505898673"
308353.0,"1.31532312585557,103.843055868846"
307762.0,"1.31537475902919,103.842399874258"
678181.0,"1.37539461680906,103.762846423505"
258468.0,"1.30713480971069,103.822118776986"
425251.0,"1.31097064013405,103.916327069489"
239220.0,"1.29906600768056,103.832068608699"
544749.0,"1.38845251403045,103.896379886373"
659442.0,"1.3578134775455,103.749514274777"
437932.0,"1.2976926630287,103.89444607007"
276952.0,"1.314721472629,103.778773989645"
238567.0,"1.30048444727684,103.828543729671"
328108.0,"1.32590458180222,103.845997985457"
609477.0,"1.34504179052521,103.733420522484"
117489.0,"1.28070938808957,103.785323249072"
426248.0,"1.31717253191527,103.911127649026"
278102.0,"1.31196298484589,103.797977203404"
248201.0,"1.29613986111385,103.827231791683"
218468.0,Not Found
219261.0,"1.31423886255374,103.846333967549"
158746.0,"1.29055340203602,103.81563289788"
239864.0,"1.29938809850778,103.836959088792"
437989.0,"1.29841108203378,103.886771477534"
437918.0,"1.29693793396578,103.892708682576"
329682.0,"1.32052452699851,103.852447326986"
398352.0,Not Found
768104.0,"1.41750734534379,103.847659418224"
427324.0,"1.31497453024316,103.904958377267"
534070.0,"1.35290719652844,103.882024974817"
425342.0,"1.31064500070004,103.912268901718"
249188.0,"1.29622207844163,103.82908544855"
545782.0,"1.35676800402302,103.876689634317"
239639.0,"1.29538639198638,103.835849138309"
328005.0,"1.32618605863823,103.863993596759"
769471.0,"1.44363473207597,103.825253279684"
425231.0,"1.3107158736674,103.91510862562"
589650.0,"1.33384689715327,103.786257380774"
98527.0,"1.24374601223412,103.842511120506"
534749.0,"1.36269480854643,103.887427905362"
259798.0,"1.31483629325537,103.831578486871"
258363.0,"1.31325653745339,103.826539596595"
237973.0,"1.30383691559687,103.831707804361"
238697.0,"1.29904365422678,103.842161186929"
518170.0,"1.36958134322046,103.94398139213"
429984.0,"1.30335962300903,103.903885730249"
127140.0,"1.30995768020638,103.761150977227"
288564.0,"1.32999513668172,103.811623198198"
238539.0,"1.30046722214033,103.830587889586"
238518.0,"1.30259284877615,103.829675836055"
118454.0,"1.27995836101667,103.793330073651"
229784.0,"1.30819273275748,103.838374223228"
408832.0,"1.33288462898322,103.892303618387"
99196.0,"1.27089770644046,103.824248662201"
669587.0,"1.35367420580184,103.760549872644"
239013.0,"1.29128650817015,103.840480166834"
199590.0,"1.29962022781589,103.860647264964"
259313.0,"1.31665012474217,103.832715915545"
438749.0,"1.31049647245788,103.897501382008"
229790.0,"1.30770642748752,103.837966131924"
544984.0,"1.38117609488719,103.894377770931"
238252.0,"1.29008339576408,103.839199219609"
689101.0,"1.39874738449482,103.750531821149"
689869.0,"1.38413990557913,103.749368176042"
587841.0,"1.34880740814246,103.774505527833"
238428.0,"1.29520286174263,103.836921549212"
169905.0,"1.28186096037926,103.830562111061"
327950.0,"1.32492428414092,103.86440663349"
339098.0,"1.30963804234283,103.869220196792"
59608.0,"1.28852635485141,103.843960031317"
545118.0,"1.38001083900926,103.898739652792"
138638.0,"1.3053512123807,103.78834737032"
18985.0,"1.28076943504219,103.852658562152"
329374.0,Not Found
554475.0,"1.35114174369395,103.865117387148"
359944.0,"1.34345361531638,103.868857707623"
228240.0,"1.30999017846252,103.835499682233"
439942.0,"1.30110712003236,103.901863418746"
437878.0,"1.29688446089582,103.888584074842"
423404.0,"1.31129551056551,103.914950397016"
758930.0,"1.43708981866519,103.824846106256"
307743.0,"1.31627112423596,103.842144611057"
278698.0,"1.31846463946904,103.7798585243"
424382.0,"1.31124657407693,103.90601562226"
286888.0,"1.32551443384482,103.811372847506"
439893.0,"1.30280768824406,103.900988897666"
277125.0,"1.31810471986283,103.78032572661"
439424.0,"1.31263398381288,103.894910348642"
438818.0,"1.30883140284246,103.899297773899"
276537.0,"1.32677106873653,103.793065725549"
259829.0,"1.31499197420028,103.827020267863"
429069.0,"1.31020604772432,103.914763365301"
437920.0,"1.29653126696943,103.893419027469"
117503.0,"1.29139945043899,103.768850992913"
307788.0,"1.31408342873893,103.843984943567"
556119.0,"1.35108426226767,103.864274038787"
308144.0,"1.31911757962448,103.846655980088"
126820.0,"1.29400304587936,103.768015305321"
596288.0,"1.33575596517088,103.782110387097"
545571.0,"1.35806026279456,103.875116232416"
239897.0,"1.29853287675519,103.836926078416"
466499.0,"1.31535435087488,103.940768478997"
389466.0,"1.31351033747396,103.885333650797"
426223.0,"1.31673645941887,103.909627514227"
426231.0,"1.31676282216463,103.909766484539"
426100.0,"1.31678747303677,103.911697991963"
398074.0,"1.31219203070087,103.889464697147"
556124.0,"1.34889714500012,103.867279803477"
535689.0,"1.3462198480104,103.871951011761"
468721.0,"1.31230752039196,103.934927867972"
528608.0,"1.35925063125813,103.939645794274"
466663.0,"1.32671436354145,103.943508397995"
229545.0,"1.30797486539571,103.830325471683"
677727.0,"1.37995300221481,103.760065686424"
276305.0,"1.33270639181925,103.789363841721"
307668.0,"1.32407439907988,103.841021984837"
328373.0,"1.32302236265371,103.851021455853"
249726.0,"1.30441566746192,103.826079916568"
426313.0,"1.31760861704211,103.913776798256"
269029.0,"1.32362413503101,103.806909004363"
298088.0,"1.322941889048,103.825748578496"
239432.0,"1.29369535258683,103.833117155291"
276693.0,"1.31657946252272,103.778431585714"
466456.0,"1.31384957032818,103.938098437733"
529771.0,"1.34887103413167,103.927857518694"
419154.0,"1.32002610262337,103.91348728953"
259896.0,"1.31474675523302,103.834590248987"
219384.0,"1.31351026234071,103.848372065079"
429665.0,"1.30803647339767,103.900775732944"
258331.0,"1.30868571356691,103.828049955089"
426258.0,"1.31698929672099,103.911237478839"
229745.0,"1.30859093723545,103.838674160874"
426146.0,"1.31669304380828,103.9141414281"
329138.0,"1.32772188246207,103.848137304369"
425746.0,"1.31321691347859,103.913873612046"
437871.0,"1.29825202663281,103.887049335154"
118764.0,Not Found
416736.0,"1.31938865407237,103.908010725574"
329507.0,"1.32601051852888,103.851626759554"
126790.0,"1.29825892605471,103.76504947778"
534958.0,"1.34679807171435,103.8799727346"
689675.0,"1.38603624928779,103.742894193541"
398106.0,"1.31372105189031,103.888759579471"
408832.0,"1.33288462898322,103.892303618387"
398075.0,"1.31283005660824,103.890193955593"
546692.0,"1.36727709259952,103.876501360155"
436879.0,"1.29667456790547,103.884526110892"
238002.0,"1.29332852822898,103.840372139235"
268828.0,Not Found
576189.0,"1.35781327866677,103.827928659779"
738230.0,"1.42879898582682,103.781495092242"
534798.0,"1.34770865960669,103.871737392143"
298144.0,"1.34071832478507,103.837072715179"
307605.0,"1.31805872665983,103.844682051372"
573913.0,"1.36494019817139,103.830023335082"
787068.0,"1.3845977466324,103.83619310173"
574541.0,"1.37905830537423,103.831320410347"
574424.0,"1.35184499157062,103.836053648292"
298129.0,Not Found
574408.0,"1.35466902496424,103.830919782333"
575630.0,"1.35319495337208,103.835564729862"
575629.0,"1.35341660995058,103.835547156524"
307666.0,"1.32398367225831,103.841435371237"
579580.0,"1.35707777906852,103.831738982491"
229922.0,"1.30425053163192,103.836812766145"
259785.0,"1.31392447346417,103.830437709726"
309752.0,"1.31701521407942,103.839874378926"
258208.0,"1.31680580272906,103.828799237995"
424979.0,Not Found
239403.0,"1.29523854569476,103.831012386123"
424160.0,"1.3081098949528,103.913990172777"
160055.0,"1.28441396459751,103.83413547764"
427059.0,"1.31265222713663,103.906189486223"
388031.0,"1.31535390884807,103.887088253624"
596195.0,"1.33885390897837,103.769182996429"
596221.0,"1.34076315278132,103.76993054356"
596553.0,"1.33656152237306,103.771948721808"
545655.0,Not Found
545653.0,"1.36652661429401,103.875828348014"
247855.0,"1.30293407693154,103.826949603307"
238011.0,"1.29294488391215,103.840702054687"
229414.0,"1.30484422731081,103.839705299625"
327848.0,"1.32827039787981,103.866082210695"
428618.0,"1.31196323636668,103.903563342771"
388061.0,"1.31440664015595,103.886314457707"
399202.0,"1.30976631711074,103.876878105707"
229627.0,"1.30924339094276,103.84261059819"
545708.0,"1.36153218598022,103.880036891642"
307856.0,"1.31871181570346,103.849669528243"
546242.0,"1.36155858286254,103.877629237437"
119174.0,"1.28055328985473,103.789301855854"
388502.0,"1.3139281583716,103.87898672052"
679517.0,"1.36984201740928,103.776039105676"
425259.0,"1.31112539571832,103.916556710644"
319773.0,"1.33050893129238,103.843673071862"
229681.0,"1.30964595890626,103.835867406972"
573963.0,"1.35104259761342,103.840822496926"
319581.0,"1.33742074109903,103.846538493576"
298063.0,"1.32392655204859,103.825719871365"
239497.0,"1.29106611229714,103.834498891605"
307945.0,"1.31447883237245,103.839899712589"
529874.0,"1.34121133684654,103.955406893353"
488067.0,"1.34164555266096,103.960840438699"
438702.0,"1.31017645676642,103.897972952484"
408832.0,"1.33288462898322,103.892303618387"
268817.0,Not Found
98393.0,"1.24296399581113,103.837106213588"
408832.0,"1.33288462898322,103.892303618387"
169277.0,"1.28499003747026,103.82889598252"
828764.0,"1.40226899152505,103.897011494166"
238322.0,"1.29571705287656,103.839861034802"
207557.0,"1.31157714328388,103.859941125851"
466477.0,"1.31365569116404,103.939090715487"
238274.0,"1.29273043457202,103.842248021629"
309460.0,Not Found
423836.0,"1.31146361071392,103.910787451343"
258869.0,"1.30971634777395,103.80586317296"
458996.0,"1.31112237234701,103.92087173328"
588178.0,"1.34268815693082,103.776061669312"
534626.0,"1.35348082277147,103.878828134896"
787110.0,"1.39803184145792,103.818503224074"
268686.0,"1.31302913243704,103.794375471653"
218375.0,"1.31416383479813,103.853905530109"
534051.0,"1.35077395739952,103.880080936615"
229657.0,"1.30422334935226,103.837713806599"
229157.0,"1.30361026763408,103.838456864166"
238427.0,"1.29510639772836,103.837908586809"
417391.0,"1.32901984483655,103.914196223923"
536708.0,"1.35062388703496,103.882422500788"
238010.0,"1.29309229152325,103.840538564538"
238636.0,"1.29658018008284,103.840472332291"
248358.0,"1.29339669313005,103.827920795075"
219405.0,"1.31274690453463,103.847597879821"
126826.0,"1.29464541913191,103.767167582575"
466520.0,"1.3148123135852,103.942590382344"
118893.0,"1.28250806936983,103.784830680986"
259805.0,"1.31595897864075,103.832955604859"
424292.0,"1.31346334251531,103.904858125607"
228314.0,"1.30914345592949,103.83757966118"
425666.0,"1.31233587446047,103.909950111168"
207275.0,"1.30968727440751,103.856129552846"
258865.0,"1.30899937042874,103.807302268297"
228310.0,Not Found
438686.0,"1.31167742470116,103.890523888329"
438639.0,"1.31224551080103,103.896023408821"
439979.0,"1.30130775979664,103.900101371452"
328703.0,"1.32751884756176,103.862564898481"
423858.0,"1.30948276318529,103.911720115974"
548178.0,"1.35482511473466,103.877603175814"
417063.0,"1.32053883260182,103.909448028804"
328842.0,"1.32441624017727,103.85260347559"
228307.0,"1.30868551490343,103.839081390501"
398362.0,"1.31221104514144,103.886520466932"
329412.0,Not Found
437874.0,"1.29704864771761,103.88764477781"
279871.0,"1.33172521206895,103.79299075159"
309657.0,"1.32553668245596,103.838315140395"
309568.0,"1.32356073869496,103.838750321504"
408832.0,"1.33288462898322,103.892303618387"
118719.0,"1.29072529149112,103.772114454747"
257743.0,"1.31052198796192,103.80763942241"
297820.0,"1.32477895626053,103.837103239546"
425537.0,"1.31255760997324,103.912955503031"
258710.0,"1.31724757482167,103.829972599976"
457398.0,"1.3110605533014,103.9279625451"
424808.0,"1.30666665433205,103.911398464222"
276955.0,"1.31501745994075,103.777799437784"
466472.0,"1.31420997374251,103.938613920648"
238351.0,"1.29598965078724,103.841261930523"
545779.0,"1.35693833011762,103.876569459148"
238467.0,"1.29910790069205,103.842700035576"
118167.0,"1.28094577183233,103.789866097721"
329425.0,"1.32792812694096,103.843273141429"
409042.0,"1.31752143815241,103.891475654733"
423679.0,"1.30955493460419,103.903168096964"
307462.0,"1.31565586377638,103.844444721095"
118136.0,"1.27980322314972,103.78590960328"
238011.0,"1.29294488391215,103.840702054687"
276750.0,"1.30844090346115,103.801929438373"
219498.0,"1.31387665877617,103.850450616658"
259820.0,"1.31489027644596,103.832928141724"
329844.0,"1.32622555347597,103.847000598534"
329699.0,"1.3212914342901,103.852179456118"
347554.0,"1.33316255280876,103.870948787269"
399264.0,"1.31132969345473,103.87602835242"
278966.0,"1.30996393214841,103.796330683977"
436606.0,"1.2964222887808,103.872868698955"
399941.0,"1.30665815996221,103.888087858364"
509027.0,"1.37776271751871,103.957380821299"
268820.0,"1.31215774486282,103.804615563914"
239332.0,"1.29379977411151,103.839422092697"
479256.0,"1.33856647295863,103.928528157395"
479261.0,"1.33872443741358,103.927577934044"
479250.0,"1.33780921329804,103.930957548361"
470726.0,Not Found
479245.0,"1.33822676719573,103.929909522243"
187959.0,Not Found
187963.0,"1.30076378356785,103.852719817474"
238212.0,"1.29093691491922,103.838346278046"
229619.0,"1.30395577762362,103.840804014831"
828754.0,"1.40645200269854,103.902660834633"
528684.0,"1.34811977321598,103.926078240097"
288429.0,"1.32924471287251,103.81094165707"
287124.0,"1.33011272238115,103.809574696541"
287313.0,"1.32859264415466,103.808415046773"
425573.0,"1.31259022186903,103.915646212158"
238434.0,Not Found
545678.0,"1.35656375714324,103.876449733958"
425623.0,Not Found
128035.0,"1.29864589931753,103.765644018841"
117665.0,"1.29005197836567,103.776629475669"
117452.0,"1.28224701621897,103.783453562772"
128041.0,"1.29752089480499,103.766331687461"
118618.0,"1.28135012685901,103.783642244192"
609650.0,"1.33758505557106,103.736682684179"
127140.0,"1.30995768020638,103.761150977227"
118659.0,"1.28985592683044,103.777493215625"
248644.0,Not Found
228187.0,"1.30198874054112,103.84833109795"
425239.0,"1.31043643392121,103.915557513908"
518764.0,"1.37993635799156,103.935495173706"
458950.0,"1.31186408450582,103.923826324456"
297807.0,Not Found
228059.0,"1.30252103215856,103.848368211637"
228079.0,"1.3031358658722,103.847735636923"
228084.0,"1.30309676804772,103.846902022519"
228064.0,"1.30225501929552,103.847854037789"
228089.0,"1.30324012981857,103.846773407007"
408832.0,"1.33288462898322,103.892303618387"
228081.0,"1.3029807322513,103.847073443257"
228030.0,"1.30267872582258,103.849308090319"
228096.0,"1.30343844307623,103.847611505264"
228067.0,"1.30261155237815,103.848044045535"
278965.0,"1.31186101124359,103.796458882542"
689093.0,"1.39774827163461,103.751580705894"
419591.0,"1.32656543019703,103.909765638123"
398484.0,"1.31232393794378,103.885033090499"
398922.0,"1.31173462254903,103.87881521885"
398924.0,"1.31057552074486,103.879078933752"
259718.0,"1.31749733100611,103.831624131657"
455056.0,"1.31383593394785,103.929588451107"
738207.0,"1.4290046460223,103.7823694182"
737808.0,"1.42967678934582,103.784067772961"
357906.0,Not Found
738089.0,"1.44411840891704,103.804444768882"
357774.0,"1.33003597946809,103.868352136654"
359296.0,Not Found
357768.0,"1.32920617249191,103.868121237592"
257511.0,"1.31747500619811,103.809330323697"
439443.0,"1.31282978234139,103.895910698856"
209946.0,"1.31402139704148,103.857964230708"
308174.0,Not Found
277116.0,"1.31668276541345,103.777328871131"
408832.0,"1.33288462898322,103.892303618387"
534613.0,"1.353366860232,103.878063138419"
689574.0,"1.39445329185302,103.751341514747"
689579.0,"1.39729776002895,103.746524986925"
408832.0,"1.33288462898322,103.892303618387"
455615.0,"1.31287856892187,103.929259191275"
535133.0,"1.3617773209101,103.891667519955"
388058.0,"1.31409425327365,103.885861370179"
258203.0,"1.31769172514138,103.828769486315"
768425.0,"1.43911656257616,103.830253676903"
768433.0,"1.44076527720917,103.830495461097"
238357.0,"1.29549744673762,103.834969393898"
168646.0,"1.28263588582996,103.83018632791"
168650.0,"1.28273291506553,103.830114614569"
388644.0,Not Found
309973.0,"1.32242172407521,103.848172032797"
247785.0,"1.29263680036305,103.830568078703"
79118.0,"1.27388660363944,103.846235542245"
537643.0,"1.35530904178242,103.887857183262"
436950.0,"1.31447123781646,103.895033794499"
309838.0,"1.32353748014389,103.848108217465"
126764.0,"1.29891800685028,103.764661703214"
669229.0,"1.35300842405369,103.759134678556"
518160.0,"1.37728246631098,103.961456235096"
506866.0,"1.35641927465864,103.963823526501"
534543.0,"1.34571688225607,103.871555363353"
387516.0,"1.31514448371947,103.884050282732"
807019.0,"1.38653998627,103.869207772374"
307957.0,"1.3156928164724,103.841615456446"
239974.0,"1.30376655553905,103.830033474096"
357799.0,"1.32958044212107,103.868188327271"
418804.0,"1.32987209553022,103.908123975446"
429190.0,"1.3091340218359,103.904977792347"
573908.0,"1.35254238674324,103.851716848542"
667973.0,"1.37652535037895,103.756538865376"
439092.0,"1.29868831359876,103.884853403453"
437029.0,"1.30841634250448,103.895147730407"
424887.0,"1.30653182398713,103.900986985644"
828739.0,"1.39184675107192,103.913039039387"
338517.0,"1.3218204074661,103.864744134712"
207306.0,"1.30753871778214,103.852959109703"
289533.0,"1.33377941780318,103.798570834569"
238259.0,"1.29083412595769,103.837280353189"
329371.0,"1.32784510851012,103.843709435735"
534519.0,"1.34481825847721,103.87123873961"
329701.0,"1.32184413934142,103.853334117435"
426025.0,"1.31541313542995,103.907986439428"
248306.0,"1.29510458679803,103.828511352677"
438049.0,"1.29928948887162,103.888693485053"
768069.0,"1.43742478175448,103.829625094234"
828729.0,"1.39689739610974,103.913911729523"
228175.0,"1.30277612366385,103.846570976791"
419679.0,"1.32886589161997,103.90719397756"
518145.0,"1.37794932177147,103.959967062618"
119462.0,"1.27654309115255,103.792520430474"
328489.0,"1.32873367272575,103.864762336397"
423683.0,"1.30933048675885,103.903299071231"
266857.0,"1.31811473000907,103.788647155619"
425773.0,Not Found
429237.0,"1.31070547627456,103.906123974871"
289495.0,"1.33161136384317,103.807217945824"
398213.0,"1.31336434016643,103.887597407486"
518150.0,"1.37570749939384,103.959759853434"
307956.0,"1.3153487379872,103.84144796992"
247676.0,"1.29843407033814,103.824518766243"
408832.0,"1.33288462898322,103.892303618387"
399138.0,"1.30901790674716,103.877268151454"
398342.0,"1.31345709214795,103.886467318231"
828719.0,"1.40385657383523,103.903897775107"
228714.0,"1.30652212866478,103.846587371813"
506856.0,"1.35495678599971,103.964310640429"
307654.0,"1.32316071397544,103.842053022507"
68814.0,"1.27708340707631,103.849181343548"
539763.0,"1.3440075243723,103.872505962065"
238374.0,"1.29639111945043,103.834694192111"
436883.0,"1.29843730060613,103.884408021083"
537670.0,"1.36797019834595,103.892635802385"
266214.0,"1.31323332982841,103.801165568515"
388158.0,"1.31417031455963,103.883562175927"
329363.0,"1.32696539864482,103.84367423097"
398495.0,"1.311780119269,103.884605770106"
238344.0,"1.29559063266131,103.839037000196"
465457.0,"1.32326717846232,103.945036905702"
538976.0,"1.34439427998194,103.875423763667"
544714.0,"1.36383276465414,103.885170883424"
534024.0,"1.3784650059485,103.902522537125"
768049.0,"1.41806132333282,103.847848309805"
408832.0,"1.33288462898322,103.892303618387"
546256.0,"1.36691571671785,103.881894746832"
368236.0,"1.33259772264628,103.886654330662"
669267.0,"1.35297897768631,103.758272812318"
178884.0,"1.29298775382221,103.851046829843"
570314.0,Not Found
429247.0,"1.31096764702187,103.906266733963"
828709.0,"1.40097084130153,103.907669080474"
426277.0,"1.31814997971255,103.912189356489"
534014.0,"1.37621471377192,103.903725576382"
259386.0,"1.31012955171774,103.831802134537"
398425.0,"1.31286931612854,103.885753141885"
426233.0,"1.31679823033761,103.909916320996"
679522.0,"1.37120910726776,103.776854712827"
239847.0,"1.29806237939926,103.838019065206"
329583.0,"1.32672666436714,103.84968009627"
118797.0,"1.29087074155662,103.770066563415"
359455.0,"1.3438487620392,103.86842813539"
158741.0,"1.29082513015614,103.818331479192"
797495.0,"1.38887143127704,103.872017156345"
258125.0,"1.31382261497412,103.836659394213"
416756.0,"1.32449471240105,103.906946325595"
544699.0,"1.38893704898499,103.895081142496"
408832.0,"1.33288462898322,103.892303618387"
118617.0,"1.28242083270185,103.783142732009"
88661.0,"1.27603511606189,103.837502046362"
425317.0,"1.31030754275962,103.910857272453"
258203.0,"1.31769172514138,103.828769486315"
207876.0,"1.31119219091346,103.858503929457"
398623.0,"1.3123178474915,103.883532317959"
398614.0,"1.31276346405244,103.883518875617"
528583.0,"1.35021013028761,103.927274573665"
425927.0,"1.31360187547893,103.91220370573"
249063.0,"1.29488940916719,103.816655765912"
528593.0,"1.35997538079725,103.941456764255"
429621.0,"1.30611641186974,103.903063201898"
348226.0,"1.33058136956768,103.869367354703"
426068.0,"1.31646751608418,103.910189584737"
128807.0,"1.31824750315887,103.762081253712"
408832.0,"1.33288462898322,103.892303618387"
465417.0,"1.3276667701016,103.944745938969"
677671.0,"1.37861654539376,103.762615523169"
398751.0,"1.31144699404485,103.881539708397"
368055.0,"1.34068943096191,103.880558721941"
118579.0,"1.27948670070186,103.785756186651"
229401.0,"1.305381735873,103.839061553236"
357699.0,"1.34332356903844,103.869848204959"
667968.0,"1.36484389694134,103.763727582766"
238349.0,"1.29563102657533,103.841615089993"
509424.0,"1.37898992738661,103.960853546361"
389366.0,"1.31297800060859,103.879770800217"
537016.0,"1.34905704486647,103.878113199585"
307645.0,"1.32114652933088,103.841550400671"
359946.0,"1.34374965058828,103.868891906102"
348196.0,"1.32964410279631,103.869233112933"
398628.0,"1.31206999136037,103.883562422294"
247656.0,"1.29384907556166,103.821581749873"
534635.0,"1.35469895424795,103.878329825749"
328704.0,"1.32798732117053,103.862540519298"
425310.0,"1.31079169432658,103.91006352809"
534785.0,"1.37073588285709,103.895120805047"
547791.0,"1.35521015162313,103.876458829956"
117381.0,"1.28956836796791,103.777381479121"
128020.0,"1.31641321892509,103.757451263299"
239219.0,"1.29930788596273,103.832399949956"
519945.0,"1.37877593012085,103.943380285486"
259325.0,"1.31628003159882,103.831036955378"
738992.0,"1.43078926561652,103.799468949039"
98012.0,"1.26489010829928,103.816454088109"
229977.0,"1.30106744301014,103.847993603538"
598292.0,"1.33684217570829,103.779313809973"
544684.0,"1.38125149368121,103.892365947007"
329699.0,"1.3212914342901,103.852179456118"
459092.0,"1.31287480296105,103.923949333965"
266630.0,"1.32103988430266,103.81173419033"
534085.0,"1.35720587577032,103.880899748364"
438750.0,"1.31031351887248,103.897656283853"
608533.0,"1.33555731797921,103.742416815373"
574409.0,"1.35665447059553,103.828736711218"
429065.0,"1.3098169954035,103.914314726376"
427332.0,"1.31479673511902,103.90533522592"
399764.0,"1.3115742491255,103.885828118166"
428776.0,"1.30543178357779,103.903645821771"
329217.0,"1.32724141217289,103.842539713753"
737763.0,"1.43194790118899,103.798705761485"
327995.0,"1.32730832840836,103.8644767861"
519283.0,"1.38193442744681,103.940839678846"
539763.0,"1.3440075243723,103.872505962065"
439877.0,"1.30073199142063,103.900874332614"
408832.0,"1.33288462898322,103.892303618387"
218901.0,"1.31345726962254,103.853499418764"
408832.0,"1.33288462898322,103.892303618387"
259945.0,"1.31042398715597,103.827913403265"
248346.0,"1.29434105033385,103.828440282424"
427046.0,"1.31278859829698,103.905392532625"
259954.0,"1.31007134986161,103.82859536075"
278543.0,"1.31185945837254,103.802052583935"
249578.0,"1.2998826225442,103.828975333714"
257855.0,"1.31792536259523,103.825179565269"
408832.0,"1.33288462898322,103.892303618387"
259786.0,"1.31443066714887,103.830313486286"
258485.0,"1.30641229945358,103.823136072948"
229789.0,"1.30812038350771,103.837940839529"
127365.0,"1.29576313642746,103.766122279701"
267034.0,"1.31376550210788,103.793188499372"
189762.0,"1.29438518375248,103.8560297971"
259977.0,"1.31127242377312,103.828132104727"
259963.0,"1.30897246446846,103.830152287976"
239114.0,"1.29727294661043,103.838940257017"
238522.0,"1.30167305661383,103.830028721396"
98202.0,"1.24128528590103,103.8401002733"
408832.0,"1.33288462898322,103.892303618387"
408832.0,"1.33288462898322,103.892303618387"
